user_id,product_id,quantity
3296,2107,1
3296,3655,1
3296,16697,1
3296,59784,1
3297,761,1
3297,3759,1
3297,7069,1
3297,7157,1
3297,8953,1
3297,8989,1
3297,14843,1
3297,16698,1
3297,16699,1
3297,16700,1
3297,16701,1
3297,138871,1
3298,5702,1
3298,6025,1
3298,15376,1
3298,16704,1
3298,16706,1
3298,16707,1
3298,16709,1
3298,16710,1
3298,16711,1
3298,153497,1
3299,476,1
3299,16712,1
3299,16713,1
3299,16714,1
3299,138872,1
3300,16715,1
3300,16716,1
3300,16717,1
3300,16718,1
3300,138873,1
3300,153498,1
3301,4270,1
3301,16719,1
3301,16720,1
3301,16721,1
3301,138874,1
3301,153499,1
3302,16724,1
3302,16725,1
3302,16726,1
3302,16727,1
3302,16728,1
3302,36779,1
3303,8308,1
3303,10212,1
3303,15109,1
3303,16729,1
3303,16730,1
3303,16732,1
3303,16734,1
3303,16735,1
3304,1973,1
3304,2639,1
3304,14957,1
3304,16737,1
3304,16738,1
3304,16739,1
3304,16740,1
3304,16741,1
3304,16742,1
3304,16743,1
3304,16744,1
3304,16745,1
3304,16746,1
3304,138875,1
3305,16747,1
3305,16748,1
3305,16749,1
3305,16750,1
3305,16751,1
3305,16752,1
3305,16753,1
3305,16755,1
3305,138876,1
3306,16756,1
3306,16757,1
3306,16759,1
3306,138877,1
3306,153500,1
3307,11703,1
3307,16760,1
3307,16761,1
3307,16762,1
3307,16763,1
3307,16764,1
3307,16766,1
3307,16767,1
3307,138878,1
3308,4701,1
3308,6032,1
3308,16769,1
3308,16770,1
3308,62629,1
3308,153502,1
3309,7818,1
3309,12417,1
3309,12687,1
3309,16771,1
3309,16772,1
3309,20209,1
3310,16774,1
3310,16775,1
3310,16776,1
3310,16777,1
3310,16778,1
3311,2611,1
3311,16780,1
3311,16781,1
3311,18614,1
3312,601,1
3312,3289,1
3312,16783,1
3312,16784,1
3312,16785,1
3312,16786,1
3312,153504,1
3313,272,1
3313,889,1
3313,1861,1
3313,1862,1
3313,4701,1
3313,8128,1
3313,16788,1
3313,16789,1
3313,16790,1
3313,16791,1
3313,16792,1
3313,16793,1
3313,17505,1
3314,16794,1
3314,16795,1
3314,16796,1
3314,54564,1
3315,839,1
3315,1456,1
3315,16797,1
3315,16798,1
3315,16800,1
3315,138880,1
3316,16328,1
3316,16801,1
3316,16802,1
3316,16803,1
3316,19955,1
3316,153505,1
3317,16805,1
3317,16807,1
3317,16808,1
3317,88961,1
3317,138881,1
3318,6381,1
3318,16809,1
3318,16810,1
3318,16811,1
3318,16812,1
3318,93320,1
3319,16813,1
3319,16814,1
3319,16815,1
3319,138882,1
3319,153506,1
3320,7852,1
3320,16816,1
3320,47460,1
3320,95229,1
3321,1,1
3321,4946,1
3321,16818,1
3321,16820,1
3321,16822,1
3321,16823,1
3321,16824,1
3321,16825,1
3321,153507,1
3322,12588,1
3322,16828,1
3322,16829,1
3322,138883,1
3323,814,1
3323,16830,1
3323,16831,1
3323,16832,1
3323,16833,1
3323,16835,1
3323,153508,1
3324,97,1
3324,1919,1
3324,5321,1
3324,5470,1
3324,8128,1
3324,8491,1
3324,10195,1
3324,16836,1
3324,16837,1
3324,16838,1
3324,16839,1
3324,16840,1
3324,16841,1
3324,16843,1
3324,16844,1
3324,16845,1
3324,16846,1
3325,5201,1
3325,9097,1
3325,16847,1
3325,16849,1
3326,9831,1
3326,16850,1
3326,16851,1
3326,150764,1
3327,16852,1
3327,16853,1
3327,16854,1
3327,16855,1
3327,16856,1
3327,16857,1
3327,153509,1
3328,16860,1
3328,16861,1
3328,16862,1
3328,16864,1
3328,16865,1
3328,105952,1
3328,138885,1
3329,16866,1
3329,16867,1
3329,16868,1
3329,16870,1
3329,39861,1
3329,138886,1
3330,16871,1
3330,16872,1
3330,16873,1
3330,19392,1
3331,16875,1
3331,16876,1
3331,55708,1
3331,138887,1
3332,16877,1
3332,16878,1
3332,16879,1
3332,24102,1
3333,16880,1
3333,16881,1
3333,16882,1
3333,16883,1
3333,43082,1
3334,16885,1
3334,16886,1
3334,16887,1
3334,16888,1
3334,16889,1
3334,16891,1
3334,16892,1
3334,16893,1
3334,153510,1
3335,16894,1
3335,16895,1
3335,138889,1
3335,153511,1
3336,5936,1
3336,11539,1
3336,15011,1
3336,138890,1
3337,15080,1
3337,16897,1
3337,16898,1
3337,16899,1
3337,16902,1
3337,16903,1
3337,16904,1
3337,16905,1
3337,53018,1
3338,647,1
3338,7036,1
3338,16906,1
3338,16907,1
3338,16908,1
3338,38344,1
3339,13313,1
3339,16909,1
3339,16910,1
3339,20954,1
3339,25209,1
3340,1646,1
3340,5370,1
3340,9236,1
3340,73193,1
3340,153512,1
3341,6081,1
3341,8198,1
3341,16912,1
3341,16913,1
3341,138892,1
3342,16915,1
3342,16916,1
3342,36534,1
3342,153513,1
3343,16917,1
3343,16918,1
3343,16919,1
3343,138893,1
3344,14100,1
3344,16920,1
3344,16921,1
3344,16922,1
3344,16923,1
3344,16925,1
3344,138894,1
3344,153515,1
3345,16926,1
3345,16928,1
3345,16929,1
3345,16930,1
3345,41983,1
3346,16931,1
3346,16933,1
3346,16934,1
3346,16935,1
3346,16936,1
3346,111682,1
3347,9338,1
3347,16937,1
3347,35355,1
3347,138896,1
3348,3858,1
3348,16939,1
3348,33693,1
3348,42169,1
3349,3321,1
3349,7714,1
3349,7997,1
3349,16940,1
3349,29640,1
3350,16941,1
3350,16943,1
3350,104235,1
3350,138897,1
3351,816,1
3351,1548,1
3351,4701,1
3351,4702,1
3351,10660,1
3351,16944,1
3351,16945,1
3351,16946,1
3351,16948,1
3351,16949,1
3351,16950,1
3351,16952,1
3351,16953,1
3351,16954,1
3351,138898,1
3352,5496,1
3352,16955,1
3352,16956,1
3352,153517,1
3353,15868,1
3353,16957,1
3353,18051,1
3353,139282,1
3354,965,1
3354,5033,1
3354,10193,1
3354,16960,1
3354,18085,1
3355,79,1
3355,8989,1
3355,16962,1
3355,16963,1
3355,52770,1
3356,1599,1
3356,16964,1
3356,16966,1
3356,45564,1
3356,99657,1
3357,16968,1
3357,16969,1
3357,16970,1
3357,16971,1
3357,16972,1
3357,16973,1
3357,16974,1
3357,153518,1
3358,16975,1
3358,16976,1
3358,16977,1
3358,20959,1
3359,15718,1
3359,16978,1
3359,16980,1
3359,25462,1
3359,138901,1
3360,11305,1
3360,16981,1
3360,16982,1
3360,16985,1
3360,16986,1
3360,131378,1
3360,138902,1
3361,16987,1
3361,16989,1
3361,46076,1
3361,46077,1
3362,4190,1
3362,16991,1
3362,16992,1
3362,29992,1
3362,63659,1
3363,16994,1
3363,16995,1
3363,44075,1
3363,138903,1
3364,1540,1
3364,16996,1
3364,16997,1
3364,16998,1
3364,16999,1
3364,17000,1
3365,5545,1
3365,9659,1
3365,13038,1
3365,17001,1
3366,2458,1
3366,2575,1
3366,15098,1
3366,17002,1
3366,17003,1
3366,17004,1
3366,17006,1
3366,17007,1
3366,17008,1
3366,17009,1
3366,17010,1
3366,17011,1
3366,17012,1
3366,17013,1
3366,17014,1
3367,17016,1
3367,17017,1
3367,17019,1
3367,17020,1
3367,120379,1
3367,138904,1
3368,93,1
3368,792,1
3368,7520,1
3368,8275,1
3368,11391,1
3368,11451,1
3368,17022,1
3368,17023,1
3368,17025,1
3369,1303,1
3369,10055,1
3369,17028,1
3369,17029,1
3369,17030,1
3369,17031,1
3369,17032,1
3369,138905,1
3369,153519,1
3370,1238,1
3370,1301,1
3370,2048,1
3370,5326,1
3370,6115,1
3370,11276,1
3370,17034,1
3370,17035,1
3370,17036,1
3370,17037,1
3370,17038,1
3370,17039,1
3370,17042,1
3370,17043,1
3370,17044,1
3370,17045,1
3370,17046,1
3370,17047,1
3370,17049,1
3370,17050,1
3370,17051,1
3370,17052,1
3370,17053,1
3370,17055,1
3370,17056,1
3370,130010,1
3371,15246,1
3371,17058,1
3371,17059,1
3371,38784,1
3372,7052,1
3372,11570,1
3372,17061,1
3372,21035,1
3373,363,1
3373,4105,1
3373,8690,1
3373,17063,1
3373,17064,1
3373,17065,1
3374,4197,1
3374,4593,1
3374,16299,1
3374,17067,1
3374,17068,1
3374,17070,1
3374,17071,1
3374,21804,1
3374,153520,1
3375,758,1
3375,7741,1
3375,17072,1
3375,17073,1
3375,17075,1
3375,153521,1
3376,1397,1
3376,17078,1
3376,17079,1
3376,17080,1
3376,17081,1
3376,153522,1
3377,4764,1
3377,8569,1
3377,17082,1
3377,42517,1
3378,4911,1
3378,10622,1
3378,17083,1
3378,17084,1
3378,17086,1
3378,74183,1
3379,5366,1
3379,10684,1
3379,17087,1
3379,17089,1
3379,17090,1
3379,17091,1
3379,17092,1
3379,138907,1
3380,17094,1
3380,17095,1
3380,17096,1
3380,17097,1
3380,143177,1
3381,687,1
3381,2532,1
3381,8305,1
3381,17098,1
3381,17099,1
3381,45596,1
3382,17101,1
3382,17102,1
3382,17103,1
3382,109824,1
3383,4032,1
3383,7785,1
3383,11064,1
3383,12048,1
3383,12571,1
3383,12954,1
3383,16216,1
3383,17104,1
3383,17105,1
3383,17106,1
3383,17107,1
3383,17108,1
3383,17111,1
3383,17113,1
3383,17114,1
3383,138909,1
3383,153523,1
3384,3379,1
3384,17117,1
3384,89335,1
3384,153524,1
3385,17118,1
3385,17119,1
3385,17120,1
3385,35514,1
3385,153525,1
3386,3696,1
3386,4769,1
3386,9314,1
3386,14615,1
3386,17122,1
3386,17123,1
3387,3434,1
3387,8455,1
3387,17124,1
3387,17126,1
3387,65276,1
3388,2122,1
3388,5820,1
3388,6716,1
3388,7606,1
3388,12608,1
3389,2161,1
3389,4713,1
3389,11588,1
3389,17129,1
3390,1271,1
3390,17131,1
3390,138910,1
3390,153526,1
3391,889,1
3391,6168,1
3391,17132,1
3391,17133,1
3391,138911,1
3392,2890,1
3392,17134,1
3392,17135,1
3392,17136,1
3392,17137,1
3392,17139,1
3392,17141,1
3392,17142,1
3392,17143,1
3392,17144,1
3392,17145,1
3392,17146,1
3392,138912,1
3392,153527,1
3393,8368,1
3393,17147,1
3393,17148,1
3393,138913,1
3394,15699,1
3394,17150,1
3394,26548,1
3394,74398,1
3395,17152,1
3395,17153,1
3395,17154,1
3395,17155,1
3395,17157,1
3395,17158,1
3395,153528,1
3396,11111,1
3396,15969,1
3396,17160,1
3396,17495,1
3396,85955,1
3397,14495,1
3397,16801,1
3397,17161,1
3397,17162,1
3397,17164,1
3397,17165,1
3397,17166,1
3397,17168,1
3397,17169,1
3397,17171,1
3397,17172,1
3397,17173,1
3397,17174,1
3397,17175,1
3397,17176,1
3397,17177,1
3397,81724,1
3398,536,1
3398,17178,1
3398,17179,1
3398,17181,1
3398,17182,1
3398,17183,1
3398,17184,1
3399,17185,1
3399,17186,1
3399,17187,1
3399,120225,1
3400,17188,1
3400,17189,1
3400,17190,1
3400,153529,1
3401,872,1
3401,11749,1
3401,17191,1
3401,17192,1
3401,77364,1
3401,138915,1
3402,171,1
3402,2218,1
3402,17193,1
3402,30065,1
3403,411,1
3403,9236,1
3403,17195,1
3403,17196,1
3403,17198,1
3403,17199,1
3403,17200,1
3403,17201,1
3403,31326,1
3404,1048,1
3404,16174,1
3404,17202,1
3404,17203,1
3404,17204,1
3404,39855,1
3405,17205,1
3405,17206,1
3405,17208,1
3405,17209,1
3405,17210,1
3405,111404,1
3406,17211,1
3406,17212,1
3406,17213,1
3406,138917,1
3407,171,1
3407,7691,1
3407,7915,1
3407,14664,1
3407,14799,1
3407,17214,1
3407,17215,1
3407,17216,1
3407,17217,1
3407,17218,1
3407,17220,1
3407,17221,1
3407,17222,1
3407,17223,1
3407,17224,1
3407,17225,1
3407,17226,1
3407,17227,1
3407,17228,1
3407,17231,1
3407,17232,1
3407,17233,1
3407,17234,1
3407,17235,1
3407,17237,1
3407,17238,1
3407,17239,1
3407,17240,1
3408,17241,1
3408,17243,1
3408,138918,1
3408,153531,1
3409,814,1
3409,8260,1
3409,17244,1
3409,17245,1
3409,17246,1
3409,31336,1
3410,687,1
3410,10325,1
3410,11338,1
3410,17248,1
3410,17249,1
3410,17250,1
3410,17251,1
3410,66627,1
3411,9581,1
3411,17253,1
3411,17255,1
3411,17256,1
3411,138919,1
3412,17258,1
3412,17259,1
3412,17260,1
3412,17261,1
3412,17262,1
3412,138920,1
3412,153532,1
3413,17264,1
3413,17265,1
3413,32474,1
3413,68230,1
3414,17266,1
3414,17267,1
3414,17269,1
3414,17270,1
3414,17271,1
3414,17272,1
3414,17274,1
3414,17275,1
3414,153533,1
3415,531,1
3415,12006,1
3415,17276,1
3415,30906,1
3416,8428,1
3416,17277,1
3416,17278,1
3416,119219,1
3417,10724,1
3417,17279,1
3417,17280,1
3417,17282,1
3417,17283,1
3417,17284,1
3417,17285,1
3417,17286,1
3417,44520,1
3417,112997,1
3418,8608,1
3418,17288,1
3418,17289,1
3418,17290,1
3418,25958,1
3418,153535,1
3419,9501,1
3419,17292,1
3419,17293,1
3419,17294,1
3419,17295,1
3419,138921,1
3420,247,1
3420,17297,1
3420,17299,1
3420,142253,1
3421,747,1
3421,17300,1
3421,17301,1
3421,17302,1
3421,17304,1
3421,69910,1
3422,3142,1
3422,3920,1
3422,4117,1
3422,5517,1
3422,6106,1
3422,6295,1
3422,7914,1
3422,11994,1
3422,13224,1
3422,17306,1
3422,17307,1
3422,17310,1
3422,17311,1
3422,17312,1
3422,17314,1
3422,17317,1
3422,17318,1
3422,17319,1
3422,17320,1
3422,17321,1
3422,17322,1
3422,17323,1
3422,17324,1
3422,17326,1
3422,17327,1
3422,17328,1
3422,17329,1
3422,17330,1
3422,17331,1
3422,17332,1
3422,17333,1
3423,8628,1
3423,17335,1
3423,18913,1
3423,138922,1
3424,1360,1
3424,17338,1
3424,17339,1
3424,138923,1
3424,153537,1
3425,17341,1
3425,17342,1
3425,138924,1
3425,153538,1
3426,17343,1
3426,17344,1
3426,17345,1
3426,17346,1
3426,17347,1
3426,138925,1
3427,11265,1
3427,17348,1
3427,17349,1
3427,17350,1
3427,153539,1
3428,7340,1
3428,8725,1
3428,17351,1
3428,17352,1
3428,17353,1
3428,17356,1
3428,17357,1
3428,17359,1
3428,17360,1
3428,17361,1
3428,17362,1
3428,34928,1
3428,123898,1
3429,542,1
3429,17364,1
3429,17365,1
3429,17366,1
3429,17368,1
3429,17369,1
3429,138927,1
3430,17370,1
3430,17371,1
3430,17372,1
3430,17373,1
3430,17374,1
3430,138928,1
3431,17375,1
3431,17376,1
3431,17377,1
3431,17378,1
3431,17379,1
3431,153540,1
3432,17380,1
3432,17381,1
3432,17382,1
3432,153541,1
3433,4676,1
3433,4776,1
3433,4830,1
3433,12500,1
3433,17383,1
3433,17384,1
3433,17385,1
3433,17386,1
3433,17387,1
3433,17389,1
3433,17390,1
3433,17391,1
3433,17392,1
3433,17393,1
3433,17394,1
3433,17395,1
3433,17396,1
3433,17397,1
3433,17402,1
3433,21195,1
3434,942,1
3434,3922,1
3434,17403,1
3434,17404,1
3434,17405,1
3434,40830,1
3435,761,1
3435,801,1
3435,17406,1
3435,17407,1
3435,17409,1
3435,153542,1
3436,272,1
3436,353,1
3436,3190,1
3436,17410,1
3436,17411,1
3436,17412,1
3436,17414,1
3436,17415,1
3436,17417,1
3436,138930,1
3436,153543,1
3437,7501,1
3437,17188,1
3437,17418,1
3437,17419,1
3437,17420,1
3438,11794,1
3438,17421,1
3438,17423,1
3438,17424,1
3438,48842,1
3439,2243,1
3439,2259,1
3439,8019,1
3439,10024,1
3439,17427,1
3439,17428,1
3439,17429,1
3439,17430,1
3439,17431,1
3439,17432,1
3439,17433,1
3439,17434,1
3439,17437,1
3439,17438,1
3439,18269,1
3439,86276,1
3440,14047,1
3440,14715,1
3440,17439,1
3440,17440,1
3440,153544,1
3441,6129,1
3441,9736,1
3441,12961,1
3441,17441,1
3441,17442,1
3441,153545,1
3442,2855,1
3442,7311,1
3442,17444,1
3442,17445,1
3442,153546,1
3443,136,1
3443,394,1
3443,8506,1
3443,10815,1
3443,12437,1
3443,17446,1
3443,17447,1
3443,17448,1
3443,17449,1
3443,17450,1
3443,17451,1
3444,17452,1
3444,17453,1
3444,17455,1
3444,17457,1
3444,17458,1
3444,24609,1
3444,153547,1
3445,3520,1
3445,11451,1
3445,17459,1
3445,17460,1
3445,153548,1
3446,17462,1
3446,17464,1
3446,58316,1
3446,74099,1
3447,16541,1
3447,17465,1
3447,17467,1
3447,19243,1
3447,35609,1
3448,922,1
3448,9689,1
3448,16425,1
3448,17469,1
3449,4048,1
3449,15307,1
3449,15548,1
3449,17471,1
3449,24333,1
3449,65077,1
3450,11694,1
3450,17472,1
3450,17473,1
3450,17474,1
3451,7714,1
3451,16162,1
3451,17475,1
3451,17477,1
3451,17478,1
3451,153549,1
3452,657,1
3452,1668,1
3452,2792,1
3452,4192,1
3452,4453,1
3452,4793,1
3452,6876,1
3452,11900,1
3452,16958,1
3452,17479,1
3452,17480,1
3452,17481,1
3452,17482,1
3452,17484,1
3452,17485,1
3452,17487,1
3452,17488,1
3452,17489,1
3452,17490,1
3452,17492,1
3452,17493,1
3452,17494,1
3452,17496,1
3452,17498,1
3452,17499,1
3452,17500,1
3452,17501,1
3452,17504,1
3452,17505,1
3452,17506,1
3452,17507,1
3452,17508,1
3452,17509,1
3452,17510,1
3452,17511,1
3452,36474,1
3453,3550,1
3453,6006,1
3453,8374,1
3453,14201,1
3453,17512,1
3453,17513,1
3454,10088,1
3454,17514,1
3454,138933,1
3454,153550,1
3455,10361,1
3455,12591,1
3455,17515,1
3455,17516,1
3455,18851,1
3456,17517,1
3456,17518,1
3456,17519,1
3456,17520,1
3456,17521,1
3456,17523,1
3456,153551,1
3457,129,1
3457,13343,1
3457,17525,1
3457,17526,1
3457,17527,1
3457,153552,1
3458,17528,1
3458,17530,1
3458,138936,1
3458,153553,1
3459,8281,1
3459,13340,1
3459,17531,1
3459,17532,1
3459,17533,1
3459,17534,1
3459,17535,1
3459,17536,1
3459,17537,1
3460,5271,1
3460,11724,1
3460,12288,1
3460,58525,1
3461,1202,1
3461,17538,1
3461,17539,1
3461,56572,1
3462,17540,1
3462,17541,1
3462,17542,1
3462,17543,1
3462,17544,1
3462,17545,1
3462,17546,1
3462,65718,1
3463,17548,1
3463,17549,1
3463,17550,1
3463,19843,1
3464,6592,1
3464,17551,1
3464,17552,1
3464,17553,1
3464,61003,1
3464,86480,1
3465,17555,1
3465,17556,1
3465,17557,1
3465,17558,1
3465,17559,1
3465,29582,1
3466,2142,1
3466,17560,1
3466,17561,1
3466,17562,1
3466,17564,1
3466,17565,1
3466,76976,1
3466,138940,1
3467,3728,1
3467,6742,1
3467,17566,1
3467,17568,1
3467,138941,1
3467,153556,1
3468,3831,1
3468,17569,1
3468,17570,1
3468,17571,1
3468,153557,1
3469,17572,1
3469,17573,1
3469,17574,1
3469,23148,1
3469,58242,1
3470,17576,1
3470,17577,1
3470,17579,1
3470,17580,1
3470,17582,1
3470,138943,1
3470,140847,1
3471,537,1
3471,3551,1
3471,3755,1
3471,5052,1
3471,17585,1
3471,21134,1
3472,17586,1
3472,17587,1
3472,17588,1
3472,62798,1
3473,601,1
3473,17589,1
3473,17591,1
3473,153558,1
3474,14448,1
3474,17592,1
3474,17593,1
3474,17594,1
3474,17595,1
3474,17596,1
3474,17597,1
3474,17598,1
3474,17599,1
3474,17601,1
3474,17602,1
3474,17603,1
3474,17604,1
3474,17606,1
3474,17607,1
3474,17609,1
3474,17610,1
3474,17611,1
3474,17612,1
3474,17613,1
3474,17614,1
3474,17615,1
3474,17616,1
3474,17617,1
3474,17618,1
3474,17620,1
3474,17621,1
3474,17623,1
3474,17624,1
3474,17625,1
3474,17626,1
3474,17627,1
3474,17628,1
3474,17629,1
3474,17630,1
3474,17633,1
3474,17635,1
3474,17636,1
3474,17639,1
3474,17641,1
3474,17642,1
3474,17643,1
3474,17644,1
3474,17645,1
3474,119238,1
3474,137339,1
3475,1186,1
3475,17647,1
3475,17648,1
3475,81474,1
3476,17649,1
3476,17650,1
3476,17651,1
3476,17652,1
3476,17653,1
3476,138944,1
3477,15955,1
3477,17655,1
3477,138945,1
3477,153559,1
3478,10772,1
3478,12765,1
3478,17657,1
3478,17658,1
3478,17659,1
3478,138946,1
3479,2836,1
3479,6876,1
3479,9666,1
3479,14433,1
3479,17661,1
3479,132105,1
3480,10655,1
3480,17665,1
3480,17666,1
3480,17667,1
3480,17668,1
3480,17669,1
3480,138947,1
3480,153560,1
3481,2514,1
3481,13770,1
3481,17671,1
3481,17672,1
3482,10040,1
3482,17673,1
3482,17674,1
3482,17675,1
3482,17677,1
3482,17678,1
3482,17679,1
3483,17680,1
3483,17681,1
3483,17682,1
3483,17683,1
3483,17684,1
3483,138949,1
3484,3460,1
3484,17685,1
3484,17686,1
3484,45289,1
3485,6712,1
3485,17687,1
3485,100668,1
3485,138950,1
3486,5029,1
3486,11690,1
3486,17688,1
3486,17689,1
3487,17097,1
3487,17690,1
3487,17693,1
3487,17694,1
3487,17695,1
3487,17696,1
3487,17697,1
3487,64548,1
3487,125416,1
3488,3332,1
3488,16165,1
3488,17699,1
3488,17700,1
3488,17702,1
3488,17703,1
3488,17704,1
3488,17705,1
3488,96080,1
3489,4596,1
3489,13721,1
3489,17706,1
3489,17707,1
3489,17709,1
3489,17710,1
3489,47461,1
3490,13783,1
3490,17711,1
3490,17712,1
3490,138951,1
3491,8459,1
3491,17713,1
3491,17714,1
3491,17716,1
3491,153562,1
3492,164,1
3492,781,1
3492,1337,1
3492,4556,1
3492,14718,1
3492,17717,1
3493,12720,1
3493,17720,1
3493,21826,1
3493,69212,1
3494,17721,1
3494,17722,1
3494,37941,1
3494,74122,1
3495,17724,1
3495,17725,1
3495,17726,1
3495,41425,1
3495,138952,1
3496,535,1
3496,1974,1
3496,3383,1
3496,3831,1
3496,4793,1
3496,16434,1
3496,17728,1
3496,17729,1
3496,17730,1
3496,21652,1
3497,15209,1
3497,17733,1
3497,17734,1
3497,17736,1
3497,17737,1
3497,153563,1
3498,6935,1
3498,17738,1
3498,17739,1
3498,17740,1
3499,757,1
3499,17741,1
3499,17742,1
3499,17743,1
3500,969,1
3500,17744,1
3500,17745,1
3500,17746,1
3500,17748,1
3500,38456,1
3500,41920,1
3501,10793,1
3501,11716,1
3501,15961,1
3501,17750,1
3501,153564,1
3502,5426,1
3502,14110,1
3502,17751,1
3502,17752,1
3502,48388,1
3503,17753,1
3503,17754,1
3503,17755,1
3503,17756,1
3503,17757,1
3503,153565,1
3504,17758,1
3504,17760,1
3504,17761,1
3504,51015,1
3504,138954,1
3505,272,1
3505,17762,1
3505,17763,1
3505,17764,1
3505,84695,1
3506,17765,1
3506,17766,1
3506,17767,1
3506,138955,1
3507,227,1
3507,4764,1
3507,11976,1
3507,113463,1
3508,848,1
3508,4423,1
3508,13457,1
3508,17769,1
3508,153567,1
3509,17771,1
3509,17772,1
3509,31326,1
3509,153568,1
3510,1935,1
3510,4556,1
3510,14797,1
3510,17773,1
3510,17775,1
3510,69400,1
3511,170,1
3511,5201,1
3511,7001,1
3511,11739,1
3512,17778,1
3512,17779,1
3512,17780,1
3512,121940,1
3513,17782,1
3513,17783,1
3513,17784,1
3513,31717,1
3513,138956,1
3514,2008,1
3514,5993,1
3514,17786,1
3514,49773,1
3515,1309,1
3515,13794,1
3515,17787,1
3515,17788,1
3515,138957,1
3515,153569,1
3516,17790,1
3516,17791,1
3516,138958,1
3516,153570,1
3517,1804,1
3517,2904,1
3517,8308,1
3517,17792,1
3517,17793,1
3518,12184,1
3518,17794,1
3518,17795,1
3518,17796,1
3518,17798,1
3518,17799,1
3518,17800,1
3518,17801,1
3518,17803,1
3518,17804,1
3518,17805,1
3518,17806,1
3518,17807,1
3518,153571,1
3519,687,1
3519,799,1
3519,1871,1
3519,8019,1
3519,17808,1
3520,3281,1
3520,3566,1
3520,14113,1
3520,17810,1
3520,17811,1
3520,17812,1
3520,17813,1
3520,19689,1
3520,138960,1
3521,1870,1
3521,12584,1
3521,13949,1
3521,17814,1
3521,17816,1
3521,108627,1
3522,3520,1
3522,7513,1
3522,8455,1
3522,17818,1
3522,17819,1
3522,17821,1
3522,138961,1
3523,3922,1
3523,4837,1
3523,9841,1
3523,17822,1
3523,17823,1
3523,32827,1
3524,6751,1
3524,8792,1
3524,9814,1
3524,17824,1
3524,17825,1
3524,17826,1
3524,17827,1
3524,17828,1
3524,17830,1
3524,17832,1
3524,63977,1
3524,106915,1
3525,17833,1
3525,17834,1
3525,66811,1
3525,138962,1
3526,17446,1
3526,17836,1
3526,17837,1
3526,17838,1
3526,138963,1
3527,7594,1
3527,17839,1
3527,17840,1
3527,17841,1
3527,153572,1
3528,6400,1
3528,6763,1
3528,17842,1
3528,17844,1
3528,68624,1
3529,277,1
3529,1928,1
3529,3749,1
3529,4609,1
3529,7627,1
3529,10816,1
3529,17846,1
3529,17847,1
3529,17849,1
3530,17850,1
3530,17851,1
3530,17852,1
3530,17853,1
3530,68395,1
3530,153573,1
3531,3177,1
3531,17855,1
3531,17856,1
3531,56874,1
3532,17857,1
3532,17858,1
3532,17859,1
3532,17860,1
3532,48483,1
3532,153574,1
3533,1645,1
3533,2529,1
3533,16106,1
3533,17862,1
3533,24165,1
3534,3287,1
3534,5970,1
3534,16231,1
3534,17864,1
3534,17865,1
3534,17866,1
3534,17868,1
3534,17869,1
3534,17870,1
3534,20934,1
3535,8644,1
3535,17871,1
3535,45687,1
3535,52219,1
3536,1254,1
3536,5358,1
3536,17005,1
3536,58872,1
3537,15803,1
3537,17134,1
3537,17873,1
3537,17874,1
3537,17875,1
3537,138965,1
3538,4764,1
3538,7612,1
3538,15931,1
3538,17588,1
3538,17876,1
3539,8660,1
3539,10532,1
3539,12102,1
3539,14724,1
3540,5327,1
3540,17878,1
3540,17879,1
3540,20078,1
3541,566,1
3541,6126,1
3541,17880,1
3541,17881,1
3541,30687,1
3542,13582,1
3542,17883,1
3542,17884,1
3542,17885,1
3543,12432,1
3543,13039,1
3543,17886,1
3543,17887,1
3544,5612,1
3544,9069,1
3544,16365,1
3544,17889,1
3544,17890,1
3545,10969,1
3545,17891,1
3545,25879,1
3545,101464,1
3546,17893,1
3546,17894,1
3546,17895,1
3546,58224,1
3547,17896,1
3547,17898,1
3547,17899,1
3547,17900,1
3547,17903,1
3547,17904,1
3547,17905,1
3547,20527,1
3547,153575,1
3548,8981,1
3548,17906,1
3548,17907,1
3548,17908,1
3548,17909,1
3548,17911,1
3548,121365,1
3548,138967,1
3549,10004,1
3549,17122,1
3549,17912,1
3549,105215,1
3550,17913,1
3550,17914,1
3550,17915,1
3550,56361,1
3551,17916,1
3551,17917,1
3551,17918,1
3551,102082,1
3552,17919,1
3552,17920,1
3552,17921,1
3552,17923,1
3552,19167,1
3552,41923,1
3553,1697,1
3553,3884,1
3553,17924,1
3553,17926,1
3553,92966,1
3554,2122,1
3554,3124,1
3554,4997,1
3554,5362,1
3554,11690,1
3554,17929,1
3554,17930,1
3554,17931,1
3554,17932,1
3554,17934,1
3554,17935,1
3554,17937,1
3554,17938,1
3555,3943,1
3555,17939,1
3555,17940,1
3555,17941,1
3555,153576,1
3556,17943,1
3556,17944,1
3556,17945,1
3556,44425,1
3556,138969,1
3557,664,1
3557,8644,1
3557,17947,1
3557,17948,1
3557,17949,1
3557,17950,1
3557,17951,1
3557,17952,1
3557,17953,1
3557,17954,1
3557,17955,1
3557,17957,1
3557,153577,1
3558,10088,1
3558,13728,1
3558,17958,1
3558,17959,1
3558,111090,1
3559,3880,1
3559,15031,1
3559,17960,1
3559,17962,1
3559,17963,1
3559,17965,1
3559,138970,1
3559,153578,1
3560,17966,1
3560,17967,1
3560,17968,1
3560,138971,1
3561,17969,1
3561,17970,1
3561,17971,1
3561,84214,1
3561,153579,1
3562,5260,1
